task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
10641,"Drive trucks with capacities greater than 13 tons, including tractor-trailer combinations, to transport and deliver products, livestock, or other materials..",1,8332,Heavy Truck and Lorry Drivers,0.7970389723777771,0.7970389723777771,8332,0.1375851035118103,True
10642,"Secure cargo for transport, using ropes, blocks, chain, binders, or covers..",1,8332,Heavy Truck and Lorry Drivers,0.779405951499939,0.779405951499939,8332,0.11792665719985962,True
10643,Read bills of lading to determine assignment details..,1,8332,Heavy Truck and Lorry Drivers,0.7631312608718872,0.7631312608718872,8332,0.12023425102233887,True
10644,"Report vehicle defects, accidents, traffic violations, or damage to the vehicles..",1,8332,Heavy Truck and Lorry Drivers,0.7656751871109009,0.7656751871109009,8332,0.08668661117553711,True
10645,Read and interpret maps to determine vehicle routes..,1,8332,Heavy Truck and Lorry Drivers,0.7574917078018188,0.7574917078018188,8332,0.07790505886077881,True
10646,"Couple or uncouple trailers by changing trailer jack positions, connecting or disconnecting air or electrical lines, or manipulating fifth-wheel locks..",1,8332,Heavy Truck and Lorry Drivers,0.7422056794166565,0.7422056794166565,8332,0.10728687047958374,True
10647,"Collect delivery instructions from appropriate sources, verifying instructions and routes..",1,8332,Heavy Truck and Lorry Drivers,0.8094344139099121,0.8094344139099121,8332,0.08697789907455444,True
10650,Check conditions of trailers after contents have been unloaded to ensure that there has been no damage..,1,8332,Heavy Truck and Lorry Drivers,0.7607879638671875,0.7607879638671875,8332,0.0882527232170105,True
10651,Crank trailer landing gear up or down to safely secure vehicles..,1,8332,Heavy Truck and Lorry Drivers,0.7471162676811218,0.7471162676811218,8332,0.10263228416442871,True
10653,"Perform basic vehicle maintenance tasks, such as adding oil, fuel, or radiator fluid, performing minor repairs, or washing trucks..",1,8332,Heavy Truck and Lorry Drivers,0.7969686985015869,0.7969686985015869,8332,0.10272157192230225,True
10655,Inventory and inspect goods to be moved to determine quantities and conditions..,1,8332,Heavy Truck and Lorry Drivers,0.7967825531959534,0.7967825531959534,8332,0.0748324990272522,True
10656,Remove debris from loaded trailers..,1,8332,Heavy Truck and Lorry Drivers,0.7870555520057678,0.7870555520057678,8332,0.10059821605682373,True
10658,"Follow special cargo-related procedures, such as checking refrigeration systems for frozen foods or providing food or water for livestock..",1,8332,Heavy Truck and Lorry Drivers,0.7888197302818298,0.7888197302818298,8332,0.10865575075149536,True
10659,Give directions to laborers who are packing goods and moving them onto trailers..,1,8332,Heavy Truck and Lorry Drivers,0.7774525284767151,0.7774525284767151,8332,0.10741746425628662,True
10660,"Install or remove special equipment, such as tire chains, grader blades, plow blades, or sanders..",1,8332,Heavy Truck and Lorry Drivers,0.7827906012535095,0.7827906012535095,8332,0.0831955075263977,True
10662,"Perform emergency roadside repairs, such as changing tires or installing light bulbs, tire chains, or spark plugs..",1,8332,Heavy Truck and Lorry Drivers,0.7890938520431519,0.7890938520431519,8332,0.0787498950958252,True
10665,Confer with conductors and other workers via radiotelephones or computers to exchange switching information..,1,8312,"Railway Brake, Signal and Switch Operators",0.715817928314209,0.715817928314209,8312,0.09146207571029663,True
10666,"Signal crew members for movement of engines or trains, using lanterns, hand signals, radios, or telephones..",1,8312,"Railway Brake, Signal and Switch Operators",0.7307268381118774,0.7307268381118774,8312,0.07790058851242065,True
10667,"Observe and respond to wayside and cab signals, including color light signals, position signals, torpedoes, flags, and hot box detectors..",1,8312,"Railway Brake, Signal and Switch Operators",0.6931071877479553,0.6931071877479553,8312,0.08930045366287231,True
10668,"Drive engines within railroad yards or other establishments to couple, uncouple, or switch railroad cars..",1,8312,"Railway Brake, Signal and Switch Operators",0.7215222716331482,0.7215222716331482,8312,0.06768858432769775,True
10669,Inspect engines before and after use to ensure proper operation..,1,8312,"Railway Brake, Signal and Switch Operators",0.6553858518600464,0.6553858518600464,8312,0.03047919273376465,True
10670,Apply and release hand brakes..,1,8312,"Railway Brake, Signal and Switch Operators",0.6773762702941895,0.6773762702941895,8312,0.11133122444152832,True
10671,"Read switching instructions and daily car schedules to determine work to be performed, or receive orders from yard conductors..",1,8312,"Railway Brake, Signal and Switch Operators",0.6941918730735779,0.6941918730735779,8312,0.10046118497848511,True
10672,"Inspect the condition of stationary trains, rolling stock, and equipment..",1,8312,"Railway Brake, Signal and Switch Operators",0.72957444190979,0.72957444190979,8312,0.10317248106002808,True
10673,"Observe water levels and oil, air, and steam pressure gauges to ensure proper operation of equipment..",1,8182,Steam Engine and Boiler Operators,0.6915996670722961,0.6915996670722961,8182,0.016824066638946533,True
10674,Spot cars for loading and unloading at customer locations..,1,8312,"Railway Brake, Signal and Switch Operators",0.6793513298034668,0.6793513298034668,8312,0.04991114139556885,True
10675,Inspect track for defects such as broken rails and switch malfunctions..,1,8312,"Railway Brake, Signal and Switch Operators",0.7135647535324097,0.7135647535324097,8312,0.12088203430175781,True
10676,Ride on moving cars by holding onto grab irons and standing on ladder steps..,1,8312,"Railway Brake, Signal and Switch Operators",0.6561132669448853,0.6561132669448853,8312,0.05038583278656006,True
10677,"Operate track switches, derails, automatic switches, and retarders to change routing of train or cars..",1,8312,"Railway Brake, Signal and Switch Operators",0.766594409942627,0.766594409942627,8312,0.09403842687606812,True
10678,"Receive, relay, and act upon instructions and inquiries from train operations and customer service center personnel..",1,8312,"Railway Brake, Signal and Switch Operators",0.7518262267112732,0.7518262267112732,8312,0.07414144277572632,True
10679,Couple and uncouple air hoses and electrical connections between cars..,1,8312,"Railway Brake, Signal and Switch Operators",0.6627492904663086,0.6627492904663086,8312,0.07949066162109375,True
10680,"Report arrival and departure times, train delays, work order completion, and time on duty..",1,8312,"Railway Brake, Signal and Switch Operators",0.6856282353401184,0.6856282353401184,8312,0.001325845718383789,True
10681,Pull knuckles to open them for coupling..,1,8312,"Railway Brake, Signal and Switch Operators",0.6126003861427307,0.6126003861427307,8312,0.06840664148330688,True
10682,"Provide assistance in aligning drawbars, using available equipment to lift, pull, or push on the drawbars..",1,8312,"Railway Brake, Signal and Switch Operators",0.6494263410568237,0.6494263410568237,8312,0.049269020557403564,True
10683,"Drive locomotives to and from various stations in roundhouses to have locomotives cleaned, serviced, repaired, or supplied..",1,8312,"Railway Brake, Signal and Switch Operators",0.7038951516151428,0.7038951516151428,8312,0.05746006965637207,True
10684,"Record numbers of cars available, numbers of cars sent to repair stations, and types of service needed..",1,8312,"Railway Brake, Signal and Switch Operators",0.6521939039230347,0.6521939039230347,8312,0.03575921058654785,True
10685,Perform routine repair and maintenance duties..,1,8312,"Railway Brake, Signal and Switch Operators",0.641948938369751,0.641948938369751,8312,0.020737826824188232,True
10687,Operate flatcars equipped with derricks or railcars to transport personnel or equipment..,1,8312,"Railway Brake, Signal and Switch Operators",0.6916307806968689,0.6916307806968689,8312,0.05688697099685669,True
10688,Provide assistance in the installation or repair of rails and ties..,1,8312,"Railway Brake, Signal and Switch Operators",0.672558605670929,0.672558605670929,8312,0.05041438341140747,True
10690,"Signal engineers to begin train runs, stop trains, or change speed, using telecommunications equipment or hand signals..",1,8312,"Railway Brake, Signal and Switch Operators",0.7274564504623413,0.7274564504623413,8312,0.06108063459396362,True
10691,Receive information regarding train or rail problems from dispatchers or from electronic monitoring devices..,1,8312,"Railway Brake, Signal and Switch Operators",0.7506665587425232,0.7506665587425232,8312,0.06967681646347046,True
10692,"Direct and instruct workers engaged in yard activities, such as switching tracks, coupling and uncoupling cars, and routing inbound and outbound traffic..",1,8312,"Railway Brake, Signal and Switch Operators",0.6779444813728333,0.6779444813728333,8312,0.05384033918380737,True
10693,"Keep records of the contents and destination of each train car, and make sure that cars are added or removed at proper points on routes..",1,8312,"Railway Brake, Signal and Switch Operators",0.7464531660079956,0.7464531660079956,8312,0.05063283443450928,True
10694,Operate controls to activate track switches and traffic signals..,1,8312,"Railway Brake, Signal and Switch Operators",0.7158884406089783,0.7158884406089783,8312,0.0724455714225769,True
10695,Instruct workers to set warning signals in front and at rear of trains during emergency stops..,1,8312,"Railway Brake, Signal and Switch Operators",0.7316152453422546,0.7316152453422546,8312,0.07307475805282593,True
10696,"Direct engineers to move cars to fit planned train configurations, combining or separating cars to make up or break up trains..",1,8312,"Railway Brake, Signal and Switch Operators",0.7193304896354675,0.7193304896354675,8312,0.05765646696090698,True
10697,"Receive instructions from dispatchers regarding trains' routes, timetables, and cargoes..",1,8312,"Railway Brake, Signal and Switch Operators",0.7247157692909241,0.7247157692909241,8312,0.034576594829559326,True
10698,"Review schedules, switching orders, way bills, and shipping records to obtain cargo loading and unloading information and to plan work..",1,4323,Transport Clerks,0.7002094388008118,0.7002094388008118,4323,0.025494277477264404,True
10699,"Confer with engineers regarding train routes, timetables, and cargoes, and to discuss alternative routes when there are rail defects or obstructions..",1,8312,"Railway Brake, Signal and Switch Operators",0.7325005531311035,0.7325005531311035,8312,0.05730938911437988,True
1070,"Present and explain proposals, reports, or findings to clients..",1,2161,Building Architects,0.7416042685508728,0.7416042685508728,2161,0.02925330400466919,True
10700,Arrange for the removal of defective cars from trains at stations or stops..,1,8312,"Railway Brake, Signal and Switch Operators",0.7012321352958679,0.7012321352958679,8312,0.04650086164474487,True
10701,Inspect each car periodically during runs..,1,8312,"Railway Brake, Signal and Switch Operators",0.6369205713272095,0.6369205713272095,8312,0.02292734384536743,True
10702,Observe yard traffic to determine tracks available to accommodate inbound and outbound traffic..,1,8312,"Railway Brake, Signal and Switch Operators",0.6767536401748657,0.6767536401748657,8312,0.07464748620986938,True
10703,"Document and prepare reports of accidents, unscheduled stops, or delays..",1,4323,Transport Clerks,0.6768574714660645,0.6768574714660645,4323,0.008684098720550537,True
10704,Confirm routes and destination information for freight cars..,1,8312,"Railway Brake, Signal and Switch Operators",0.676338791847229,0.676338791847229,8312,0.0175706148147583,True
10705,"Supervise and coordinate crew activities to transport freight and passengers and to provide boarding, porter, maid, and meal services to passengers..",1,8350,Ships' Deck Crews and Related Workers,0.7057733535766602,0.7057733535766602,8350,0.059748291969299316,True
10706,Supervise workers in the inspection and maintenance of mechanical equipment to ensure efficient and safe train operation..,1,8312,"Railway Brake, Signal and Switch Operators",0.7167384624481201,0.7167384624481201,8312,0.04448211193084717,True
10707,"Record departure and arrival times, messages, tickets and revenue collected, and passenger accommodations and destinations..",1,4323,Transport Clerks,0.6761986613273621,0.6761986613273621,4323,0.06265819072723389,True
10708,"Inspect freight cars for compliance with sealing procedures, and record car numbers and seal numbers..",1,8350,Ships' Deck Crews and Related Workers,0.6530181765556335,0.6530181765556335,8350,0.007086396217346191,True
1071,Consult or negotiate with clients to prepare project specifications..,1,2161,Building Architects,0.7611390948295593,0.7611390948295593,2161,0.0032503604888916016,True
10710,Verify accuracy of timekeeping instruments with engineers to ensure trains depart on time..,1,8312,"Railway Brake, Signal and Switch Operators",0.7095118165016174,0.7095118165016174,8312,0.07127124071121216,True
10712,"Collect cash payments from customers, and make change or charge purchases to customers' credit cards, providing customers with receipts..",1,5245,Service Station Attendants,0.73321932554245,0.73321932554245,5245,0.025496304035186768,True
10713,Activate fuel pumps and fill fuel tanks of vehicles with gasoline or diesel fuel to specified levels..,1,5245,Service Station Attendants,0.7874510288238525,0.7874510288238525,5245,0.08185583353042603,True
10714,"Prepare daily reports of fuel, oil, and accessory sales..",1,5245,Service Station Attendants,0.759739339351654,0.759739339351654,5245,0.08472687005996704,True
10715,"Clean parking areas, offices, restrooms, or equipment, and remove trash..",1,9112,"Cleaners and Helpers in Offices, Hotels and Other Establishments",0.7701563835144043,0.7701563835144043,9112,0.04072844982147217,True
10718,Provide customers with information about local roads or highways..,1,8322,"Car, Taxi and Van Drivers",0.7391884326934814,0.7391884326934814,8322,0.015187978744506836,True
10719,"Perform minor repairs, such as adjusting brakes, replacing spark plugs, or changing engine oil or filters..",1,5245,Service Station Attendants,0.7418361902236938,0.7418361902236938,5245,0.0393710732460022,True
10720,"Order stock, and price and shelve incoming goods..",1,5245,Service Station Attendants,0.7192331552505493,0.7192331552505493,5245,0.03622215986251831,True
10721,"Rotate, test, and repair or replace tires..",1,5245,Service Station Attendants,0.7151084542274475,0.7151084542274475,5245,0.0013115406036376953,True
10723,"Maintain customer records and follow up periodically with telephone, mail, or personal reminders of services due..",1,5245,Service Station Attendants,0.7148881554603577,0.7148881554603577,5245,0.008925020694732666,True
10724,"Grease and lubricate vehicles or specified units, such as springs, universal joints, or steering knuckles, using grease guns or spray lubricants..",1,5245,Service Station Attendants,0.7529236674308777,0.7529236674308777,5245,0.052958905696868896,True
10725,"Sell and install accessories, such as batteries, windshield wiper blades, fan belts, bulbs, or headlamps..",1,5245,Service Station Attendants,0.7575543522834778,0.7575543522834778,5245,0.03813433647155762,True
10726,Test and charge batteries..,1,5245,Service Station Attendants,0.7092330455780029,0.7092330455780029,5245,0.0458298921585083,True
10728,"Inspect work of aircraft mechanics performing maintenance, modification, or repair and overhaul of aircraft and aircraft mechanical systems to ensure adherence to standards and procedures..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7588527202606201,0.7588527202606201,3153,0.04519742727279663,True
10729,"Start aircraft and observe gauges, meters, and other instruments to detect evidence of malfunctions..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7416931986808777,0.7416931986808777,3153,0.07045578956604004,True
10730,Examine aircraft access plates and doors for security..,1,3153,Aircraft Pilots and Related Associate Professionals,0.7048301696777344,0.7048301696777344,3153,0.05101233720779419,True
10731,"Examine landing gear, tires, and exteriors of fuselage, wings, and engines for evidence of damage or corrosion and the need for repairs..",1,3153,Aircraft Pilots and Related Associate Professionals,0.6991516351699829,0.6991516351699829,3153,0.029607295989990234,True
10732,"Prepare and maintain detailed repair, inspection, investigation, and certification records and reports..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7238572239875793,0.7238572239875793,3153,0.04904550313949585,True
10733,"Inspect new, repaired, or modified aircraft to identify damage or defects and to assess airworthiness and conformance to standards, using checklists, hand tools, and test instruments..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7594385147094727,0.7594385147094727,3153,0.07053178548812866,True
10734,Examine maintenance records and flight logs to determine if service and maintenance checks and overhauls were performed at prescribed intervals..,1,3153,Aircraft Pilots and Related Associate Professionals,0.693712055683136,0.693712055683136,3153,0.045896947383880615,True
10735,"Recommend replacement, repair, or modification of aircraft equipment..",1,3153,Aircraft Pilots and Related Associate Professionals,0.736822783946991,0.736822783946991,3153,0.02683049440383911,True
10736,"Recommend changes in rules, policies, standards, and regulations, based on knowledge of operating conditions, aircraft improvements, and other factors..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7455214262008667,0.7455214262008667,3153,0.05021774768829346,True
10738,Investigate air accidents and complaints to determine causes..,1,3153,Aircraft Pilots and Related Associate Professionals,0.7065629363059998,0.7065629363059998,3153,0.050292253494262695,True
10740,"Conduct flight test programs to test equipment, instruments, and systems under a variety of conditions, using both manual and automatic controls..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7806327939033508,0.7806327939033508,3153,0.08600366115570068,True
10741,Approve or deny issuance of certificates of airworthiness..,1,3153,Aircraft Pilots and Related Associate Professionals,0.6869027018547058,0.6869027018547058,3153,0.06644958257675171,True
10742,"Analyze training programs and conduct oral and written examinations to ensure the competency of persons operating, installing, and repairing aircraft equipment..",1,3153,Aircraft Pilots and Related Associate Professionals,0.7634806036949158,0.7634806036949158,3153,0.06786847114562988,True
10744,"Position deflector bars, gates, chutes, or spouts to divert flow of materials from one conveyor onto another conveyor..",1,9333,Freight Handlers,0.6373603343963623,0.6373603343963623,9333,0.005786538124084473,True
10745,"Weigh or measure materials and products, using scales or other measuring instruments, or read scales on conveyors that continually weigh products, to verify specified tonnages and prevent overloads..",1,8344,Lifting Truck Operators,0.6837834715843201,0.6837834715843201,8344,0.007316768169403076,True
10746,"Manipulate controls, levers, and valves to start pumps, auxiliary equipment, or conveyors, and to adjust equipment positions, speeds, timing, and material flows..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6716230511665344,0.6716230511665344,9329,0.002574920654296875,True
10747,"Record production data such as weights, types, quantities, and storage locations of materials, as well as equipment performance problems and downtime..",1,4321,Stock Clerks,0.6547116637229919,0.6547116637229919,4321,0.0051337480545043945,True
10748,Inform supervisors of equipment malfunctions that need to be addressed..,1,3122,Manufacturing Supervisors,0.6417443156242371,0.6417443156242371,3122,0.007766544818878174,True
10749,"Clean, sterilize, and maintain equipment, machinery, and work stations, using hand tools, shovels, brooms, chemicals, hoses, and lubricants..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.723547637462616,0.723547637462616,9329,0.02700430154800415,True
10750,"Observe conveyor operations and monitor lights, dials, and gauges to maintain specified operating levels and to detect equipment malfunctions..",1,8344,Lifting Truck Operators,0.6750131845474243,0.6750131845474243,8344,0.02449512481689453,True
10752,"Read production and delivery schedules, and confer with supervisors, to determine sorting and transfer procedures, arrangement of packages on pallets, and destinations of loaded pallets..",1,9333,Freight Handlers,0.7005840539932251,0.7005840539932251,9333,0.003144979476928711,True
10753,"Repair or replace equipment components or parts such as blades, rolls, and pumps..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6823728084564209,0.6823728084564209,9329,0.006681859493255615,True
10754,"Contact workers in work stations or other departments to request movement of materials, products, or machinery, or to notify them of incoming shipments and their estimated delivery times..",1,4323,Transport Clerks,0.660454273223877,0.660454273223877,4323,0.0026845932006835938,True
10755,"Stop equipment or machinery and clear jams, using poles, bars, and hand tools, or remove damaged materials from conveyors..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7071329355239868,0.7071329355239868,9329,0.01755547523498535,True
10756,"Collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6659480333328247,0.6659480333328247,9329,0.00405508279800415,True
10757,"Load, unload, or adjust materials or products on conveyors by hand, by using lifts, hoists, and scoops, or by opening gates, chutes, or hoppers..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6889520883560181,0.6889520883560181,9329,0.01748371124267578,True
10759,"Affix identifying information to materials or products, using hand tools..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6499122977256775,0.6499122977256775,9329,0.0364605188369751,True
10760,"Distribute materials, supplies, and equipment to work stations, using lifts and trucks..",1,8344,Lifting Truck Operators,0.7028177976608276,0.7028177976608276,8344,0.010762333869934082,True
10761,"Move, assemble, and connect hoses or nozzles to material hoppers, storage tanks, conveyor sections or chutes, and pumps..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.705775260925293,0.705775260925293,9329,0.017589569091796875,True
10764,Press console buttons to deflect packages to predetermined accumulators or reject lines..,1,9333,Freight Handlers,0.5724562406539917,0.5724562406539917,9333,0.007178366184234619,True
10765,"Join sections of conveyor frames at temporary working areas, and connect power units..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6595871448516846,0.6595871448516846,9329,0.0255739688873291,True
10766,Thread strapping through strapping tools and secure battens with strapping to form protective pallets around extrusions..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6471190452575684,0.6471190452575684,9329,0.008983314037322998,True
10767,Determine load weights and check them against lifting capacities to prevent overload..,1,8343,"Crane, hoist and related plant operators",0.7830279469490051,0.7830279469490051,8343,0.11469358205795288,True
10768,"Move levers, depress foot pedals, or turn dials to operate cranes, cherry pickers, electromagnets, or other moving equipment for lifting, moving, or placing loads..",1,8343,"Crane, hoist and related plant operators",0.8317751288414001,0.8317751288414001,8343,0.14403599500656128,True
10769,"Inspect cables or grappling devices for wear and install or replace cables, as needed..",1,8343,"Crane, hoist and related plant operators",0.7508683204650879,0.7508683204650879,8343,0.05456966161727905,True
1077,Test cooked food by tasting and smelling it to ensure palatability and flavor conformity..,1,3434,Chefs,0.7714427709579468,0.7714427709579468,3434,0.011727631092071533,True
10770,"Clean, lubricate, and maintain mechanisms such as cables, pulleys, or grappling devices, making repairs, as necessary..",1,8343,"Crane, hoist and related plant operators",0.8077587485313416,0.8077587485313416,8343,0.06769353151321411,True
10771,Inspect and adjust crane mechanisms or lifting accessories to prevent malfunctions or damage..,1,8343,"Crane, hoist and related plant operators",0.7905126810073853,0.7905126810073853,8343,0.13996315002441406,True
10772,Direct helpers engaged in placing blocking or outrigging under cranes..,1,8343,"Crane, hoist and related plant operators",0.7898622751235962,0.7898622751235962,8343,0.09953290224075317,True
10773,"Load or unload bundles from trucks, or move containers to storage bins, using moving equipment..",1,8343,"Crane, hoist and related plant operators",0.8264044523239136,0.8264044523239136,8343,0.07808184623718262,True
10774,"Weigh bundles, using floor scales, and record weights for company records..",1,8343,"Crane, hoist and related plant operators",0.7653419375419617,0.7653419375419617,8343,0.10242998600006104,True
10775,"Review daily work or delivery schedules to determine orders, sequences of deliveries, or special loading instructions..",1,8343,"Crane, hoist and related plant operators",0.770756721496582,0.770756721496582,8343,0.08506143093109131,True
10776,"Direct truck drivers backing vehicles into loading bays and cover, uncover, or secure loads for delivery..",1,8343,"Crane, hoist and related plant operators",0.7810003757476807,0.7810003757476807,8343,0.057349205017089844,True
10777,"Inspect bundle packaging for conformance to regulations or customer requirements, and remove and batch packaging tickets..",1,8343,"Crane, hoist and related plant operators",0.7273687720298767,0.7273687720298767,8343,0.07418227195739746,True
10778,Attach identifying tags to containers or mark them with identifying information..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7036523818969727,0.7036523818969727,9329,0.0416945219039917,True
10779,Read work orders or receive oral instructions to determine work assignments or material or equipment needs..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7512943148612976,0.7512943148612976,9329,0.08892101049423218,True
1078,"Investigate and resolve complaints regarding food quality, service, or accommodations..",1,1412,Restaurant Managers,0.8364498019218445,0.8364498019218445,1412,0.052254557609558105,True
10780,"Record numbers of units handled or moved, using daily production sheets or work tickets..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7012903094291687,0.7012903094291687,9329,0.03703141212463379,True
10781,"Move freight, stock, or other materials to and from storage or production areas, loading docks, delivery vehicles, ships, or containers, by hand or using trucks, tractors, or other equipment..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7587576508522034,0.7587576508522034,9329,0.019089877605438232,True
10782,Sort cargo before loading and unloading..,1,9333,Freight Handlers,0.7491329908370972,0.7491329908370972,9333,0.012404084205627441,True
10783,"Assemble product containers or crates, using hand tools and precut lumber..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7612929344177246,0.7612929344177246,9329,0.05789881944656372,True
10786,Pack containers and re-pack damaged containers..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.750922441482544,0.750922441482544,9329,0.03065347671508789,True
10787,Carry needed tools or supplies from storage or trucks and return them after use..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7596988677978516,0.7596988677978516,9329,0.060527026653289795,True
10788,"Install protective devices, such as bracing, padding, or strapping, to prevent shifting or damage to items being transported..",1,9333,Freight Handlers,0.7244300246238708,0.7244300246238708,9333,0.002600252628326416,True
10789,Maintain equipment storage areas to ensure that inventory is protected..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7663159370422363,0.7663159370422363,9329,0.059353530406951904,True
1079,"Schedule and receive food and beverage deliveries, checking delivery contents to verify product quality and quantity..",1,1412,Restaurant Managers,0.8331031799316406,0.8331031799316406,1412,0.039922356605529785,True
10790,"Attach slings, hooks, or other devices to lift cargo and guide loads..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7413341999053955,0.7413341999053955,9329,0.007882475852966309,True
10792,"Adjust controls to guide, position, or move equipment, such as cranes, booms, or cameras..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7218498587608337,0.7218498587608337,9329,0.06568270921707153,True
10796,Connect electrical equipment to power sources so that it can be tested before use..,1,9329,Manufacturing Labourers Not Elsewhere Classified,0.7327027320861816,0.7327027320861816,9329,0.09429079294204712,True
108,"Negotiate contracts with clients for desired training outcomes, fees, or expenses..",1,2424,Training and Staff Development Professionals,0.8344119787216187,0.8344119787216187,2424,0.15507745742797852,True
1080,"Monitor food preparation methods, portion sizes, and garnishing and presentation of food to ensure that food is prepared and presented in an acceptable manner..",1,1412,Restaurant Managers,0.8386456370353699,0.8386456370353699,1412,0.02131277322769165,True
1081,"Monitor budgets and payroll records, and review financial transactions to ensure that expenditures are authorized and budgeted..",1,1412,Restaurant Managers,0.836733341217041,0.836733341217041,1412,0.08918958902359009,True
1082,Schedule staff hours and assign duties..,1,1412,Restaurant Managers,0.8409612774848938,0.8409612774848938,1412,0.11868870258331299,True
10829,"Determine the nature of code violations and actions to be taken, and issue written notices of violation, participating in enforcement hearings, as necessary..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7827832698822021,0.7827832698822021,3257,0.06943213939666748,True
1083,"Monitor compliance with health and fire regulations regarding food preparation and serving, and building maintenance in lodging and dining facilities..",1,1412,Restaurant Managers,0.8516637682914734,0.8516637682914734,1412,0.06650465726852417,True
10830,"Examine permits, licenses, applications, and records to ensure compliance with licensing requirements..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.749361515045166,0.749361515045166,3257,0.06040221452713013,True
10831,"Prepare, organize, and maintain inspection records..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7895927429199219,0.7895927429199219,3257,0.08563685417175293,True
10832,Interview individuals to determine the nature of suspected violations and to obtain evidence of violations..,1,3257,Environmental and Occupational Health Inspectors and Associates,0.7641722559928894,0.7641722559928894,3257,0.05709785223007202,True
10833,"Prepare written, oral, tabular, and graphic reports summarizing requirements and regulations, including enforcement and chain of custody documentation..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7615581750869751,0.7615581750869751,3257,0.07782864570617676,True
10834,"Monitor follow-up actions in cases where violations were found, and review compliance monitoring reports..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7628942728042603,0.7628942728042603,3257,0.052258312702178955,True
10835,"Investigate complaints and suspected violations regarding illegal dumping, pollution, pesticides, product quality, or labeling laws..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.788687527179718,0.788687527179718,3257,0.0801745057106018,True
10836,"Inspect waste pretreatment, treatment, and disposal facilities and systems for conformance to federal, state, or local regulations..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.8118627071380615,0.8118627071380615,3257,0.06304341554641724,True
10837,"Inform individuals and groups of pollution control regulations and inspection findings, and explain how problems can be corrected..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7950894832611084,0.7950894832611084,3257,0.042623281478881836,True
10838,"Determine sampling locations and methods, and collect water or wastewater samples for analysis, preserving samples with appropriate containers and preservation methods..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7917692065238953,0.7917692065238953,3257,0.04392993450164795,True
10839,"Verify that hazardous chemicals are handled, stored, and disposed of in accordance with regulations..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.8133186101913452,0.8133186101913452,3257,0.08212900161743164,True
1084,Coordinate assignments of cooking personnel to ensure economical use of food and timely preparation..,1,1412,Restaurant Managers,0.8443623781204224,0.8443623781204224,1412,0.046232759952545166,True
10840,Research and keep informed of pertinent information and developments in areas such as EPA laws and regulations..,1,3257,Environmental and Occupational Health Inspectors and Associates,0.7852272391319275,0.7852272391319275,3257,0.021218478679656982,True
10841,"Determine which sites and violation reports to investigate, and coordinate compliance and enforcement activities with other government agencies..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7636604905128479,0.7636604905128479,3257,0.04722636938095093,True
10842,"Observe and record field conditions, gathering, interpreting, and reporting data such as flow meter readings and chemical levels..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.7909447550773621,0.7909447550773621,3257,0.03403061628341675,True
10843,"Learn and observe proper safety precautions, rules, regulations, and practices so that unsafe conditions can be recognized and proper safety protocols implemented..",1,3257,Environmental and Occupational Health Inspectors and Associates,0.8307076692581177,0.8307076692581177,3257,0.07026016712188721,True
