task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
11111,Restrict public access and recreational use of forest lands during critical fire seasons..,1,6210,Forestry and Related Workers,0.8281124234199524,0.8281124234199524,6210,0.013305127620697021,True
11112,"Patrol assigned areas, looking for forest fires, hazardous conditions, and weather phenomena..",1,6210,Forestry and Related Workers,0.8243024945259094,0.8243024945259094,6210,0.0026172399520874023,True
11113,"Compile and report meteorological data, such as temperature, relative humidity, wind direction and velocity, and types of cloud formations..",1,6210,Forestry and Related Workers,0.8378888964653015,0.8378888964653015,6210,0.0030948519706726074,True
11114,Inspect camp sites to ensure that campers are in compliance with forest use regulations..,1,6210,Forestry and Related Workers,0.8331372141838074,0.8331372141838074,6210,0.004776298999786377,True
11115,"Inspect forest tracts and logging areas for fire hazards such as accumulated wastes or mishandling of combustibles, and recommend appropriate fire prevention measures..",1,6210,Forestry and Related Workers,0.8212085366249084,0.8212085366249084,6210,0.009580075740814209,True
11116,Monitor traffic flow to locate safe gaps through which pedestrians can cross streets..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8429928421974182,0.8429928421974182,5419,0.0928952693939209,True
11117,"Direct or escort pedestrians across streets, stopping traffic, as necessary..",1,5419,Protective Services Workers Not Elsewhere Classified,0.8480329513549805,0.8480329513549805,5419,0.07818901538848877,True
11118,Guide or control vehicular or pedestrian traffic at such places as street and railroad crossings and construction sites..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8376966714859009,0.8376966714859009,5419,0.06560522317886353,True
11119,Communicate traffic and crossing rules and other information to students and adults..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8313071727752686,0.8313071727752686,5419,0.06416463851928711,True
1112,Observe and monitor staff performance to ensure efficient operations and adherence to facility's policies and procedures..,1,1411,Hotel Managers,0.8869086503982544,0.8869086503982544,1411,0.06653064489364624,True
11120,Report unsafe behavior of children to school officials..,1,5419,Protective Services Workers Not Elsewhere Classified,0.837726891040802,0.837726891040802,5419,0.07983618974685669,True
11121,"Record license numbers of vehicles disregarding traffic signals, and report infractions to appropriate authorities..",1,5419,Protective Services Workers Not Elsewhere Classified,0.8417039513587952,0.8417039513587952,5419,0.0698775053024292,True
11122,"Direct traffic movement or warn of hazards, using signs, flags, lanterns, and hand signals..",1,5419,Protective Services Workers Not Elsewhere Classified,0.8242796063423157,0.8242796063423157,5419,0.07159286737442017,True
11123,Learn the location and purpose of street traffic signs within assigned patrol areas..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8477533459663391,0.8477533459663391,5419,0.089743971824646,True
11124,Stop speeding vehicles to warn drivers of traffic laws..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8312251567840576,0.8312251567840576,5419,0.07714533805847168,True
11125,Distribute traffic control signs and markers at designated points..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8279605507850647,0.8279605507850647,5419,0.08235245943069458,True
11126,Discuss traffic routing plans and control-point locations with superiors..,1,5419,Protective Services Workers Not Elsewhere Classified,0.831579864025116,0.831579864025116,5419,0.06176602840423584,True
11127,Inform drivers of detour routes through construction sites..,1,5419,Protective Services Workers Not Elsewhere Classified,0.8293733596801758,0.8293733596801758,5419,0.07582330703735352,True
11128,Check the quality of raw or cooked food products to ensure that standards are met..,1,3434,Chefs,0.8717833757400513,0.8717833757400513,3434,0.01353001594543457,True
11129,Monitor sanitation practices to ensure that employees follow standards and regulations..,1,3434,Chefs,0.8711587190628052,0.8711587190628052,3434,0.024853229522705078,True
1113,Train staff members..,1,1411,Hotel Managers,0.876278281211853,0.876278281211853,1411,0.06093531847000122,True
11130,Check the quantity and quality of received products..,1,3434,Chefs,0.8471755981445312,0.8471755981445312,3434,0.01648026704788208,True
11131,Order or requisition food or other supplies needed to ensure efficient operation..,1,3434,Chefs,0.8785868883132935,0.8785868883132935,3434,0.019574880599975586,True
11132,Supervise or coordinate activities of cooks or workers engaged in food preparation..,1,3434,Chefs,0.8919991850852966,0.8919991850852966,3434,0.02603977918624878,True
11133,"Inspect supplies, equipment, or work areas to ensure conformance to established standards..",1,3434,Chefs,0.8766347169876099,0.8766347169876099,3434,0.018276870250701904,True
11134,Determine how food should be presented and create decorative food displays..,1,3434,Chefs,0.8860397338867188,0.8860397338867188,3434,0.03342956304550171,True
11135,"Instruct cooks or other workers in the preparation, cooking, garnishing, or presentation of food..",1,3434,Chefs,0.8904164433479309,0.8904164433479309,3434,0.02477937936782837,True
11136,"Estimate amounts and costs of required supplies, such as food and ingredients..",1,3434,Chefs,0.8649128079414368,0.8649128079414368,3434,0.014915645122528076,True
11137,"Collaborate with other personnel to plan and develop recipes or menus, taking into account such factors as seasonal availability of ingredients or the likely number of customers..",1,3434,Chefs,0.8704384565353394,0.8704384565353394,3434,0.0350567102432251,True
11138,"Analyze recipes to assign prices to menu items, based on food, labor, and overhead costs..",1,3434,Chefs,0.8735407590866089,0.8735407590866089,3434,0.028188228607177734,True
11139,"Prepare and cook foods of all types, either on a regular basis or for special guests or functions..",1,3434,Chefs,0.8711435794830322,0.8711435794830322,3434,0.01034843921661377,True
1114,"Show, rent, or assign accommodations..",1,1411,Hotel Managers,0.8663305044174194,0.8663305044174194,1411,0.03605771064758301,True
11140,Determine production schedules and staff requirements necessary to ensure timely delivery of services..,1,3434,Chefs,0.8674477934837341,0.8674477934837341,3434,0.03532058000564575,True
11141,"Recruit and hire staff, such as cooks and other kitchen workers..",1,3434,Chefs,0.8542857766151428,0.8542857766151428,3434,0.02465265989303589,True
11142,"Meet with customers to discuss menus for special occasions, such as weddings, parties, or banquets..",1,3434,Chefs,0.8685486316680908,0.8685486316680908,3434,0.03618741035461426,True
11143,Demonstrate new cooking techniques or equipment to staff..,1,3434,Chefs,0.8641046285629272,0.8641046285629272,3434,0.022115767002105713,True
11144,Meet with sales representatives to negotiate prices or order supplies..,1,3434,Chefs,0.8447916507720947,0.8447916507720947,3434,0.02427232265472412,True
11145,Arrange for equipment purchases or repairs..,1,3434,Chefs,0.8514481782913208,0.8514481782913208,3434,0.01071864366531372,True
11146,Record production or operational data on specified forms..,1,3434,Chefs,0.8545098900794983,0.8545098900794983,3434,0.02072042226791382,True
11147,"Plan, direct, or supervise food preparation or cooking activities of multiple kitchens or restaurants in an establishment such as a restaurant chain, hospital, or hotel..",1,3434,Chefs,0.8911985754966736,0.8911985754966736,3434,0.026157021522521973,True
11148,"Coordinate planning, budgeting, or purchasing for all the food operations within establishments such as clubs, hotels, or restaurant chains..",1,3434,Chefs,0.8795825242996216,0.8795825242996216,3434,0.029477953910827637,True
11149,"Monitor food distribution, ensuring that meals are delivered to the correct recipients and that guidelines, such as those for special diets, are followed..",1,5246,Food Service Counter Attendants,0.8674573302268982,0.8674573302268982,5246,0.04162466526031494,True
1115,Develop and implement policies and procedures for the operation of a department or establishment..,1,1411,Hotel Managers,0.9077953696250916,0.9077953696250916,1411,0.07478034496307373,True
11150,"Clean or sterilize dishes, kitchen utensils, equipment, or facilities..",1,5246,Food Service Counter Attendants,0.86622154712677,0.86622154712677,5246,0.02759784460067749,True
11151,Examine trays to ensure that they contain required items..,1,5246,Food Service Counter Attendants,0.8638572692871094,0.8638572692871094,5246,0.03133350610733032,True
11152,Place food servings on plates or trays according to orders or instructions..,1,5246,Food Service Counter Attendants,0.8778477311134338,0.8778477311134338,5246,0.02857673168182373,True
11153,"Load trays with accessories, such as eating utensils, napkins, or condiments..",1,5246,Food Service Counter Attendants,0.8658981323242188,0.8658981323242188,5246,0.02041381597518921,True
11154,Take food orders and relay orders to kitchens or serving counters so they can be filled..,1,5246,Food Service Counter Attendants,0.8725607991218567,0.8725607991218567,5246,0.029043734073638916,True
11155,"Stock service stations with items, such as ice, napkins, or straws..",1,5246,Food Service Counter Attendants,0.8593479990959167,0.8593479990959167,5246,0.01953679323196411,True
11156,Remove trays and stack dishes for return to kitchen after meals are finished..,1,5246,Food Service Counter Attendants,0.8610196709632874,0.8610196709632874,5246,0.030439317226409912,True
11157,"Prepare food items, such as sandwiches, salads, soups, or beverages..",1,5246,Food Service Counter Attendants,0.8784666061401367,0.8784666061401367,5246,0.029441416263580322,True
11158,Monitor food preparation or serving techniques to ensure that proper procedures are followed..,1,5246,Food Service Counter Attendants,0.8776738047599792,0.8776738047599792,5246,0.03403347730636597,True
11159,"Carry food, silverware, or linen on trays or use carts to carry trays..",1,5246,Food Service Counter Attendants,0.8602498769760132,0.8602498769760132,5246,0.013125896453857422,True
1116,"Inspect guest rooms, public areas, and grounds for cleanliness and appearance..",1,1411,Hotel Managers,0.8713396191596985,0.8713396191596985,1411,0.0344812273979187,True
11160,Determine where patients or patrons would like to eat their meals and help them get situated..,1,5246,Food Service Counter Attendants,0.8582529425621033,0.8582529425621033,5246,0.014531612396240234,True
11161,Record amounts and types of special food items served to customers..,1,5246,Food Service Counter Attendants,0.8587122559547424,0.8587122559547424,5246,0.03208822011947632,True
11162,"Total checks, present them to customers, and accept payment for services..",1,5246,Food Service Counter Attendants,0.8613815307617188,0.8613815307617188,5246,0.02379918098449707,True
11163,Wipe tables or seats with dampened cloths or replace dirty tablecloths..,1,5131,Waiters,0.8858400583267212,0.8858400583267212,5131,0.03714752197265625,True
11164,"Set tables with clean linens, condiments, or other supplies..",1,5131,Waiters,0.8964873552322388,0.8964873552322388,5131,0.04174762964248657,True
11165,Scrape and stack dirty dishes and carry dishes and other tableware to kitchens for cleaning..,1,5131,Waiters,0.8954967260360718,0.8954967260360718,5131,0.014963746070861816,True
11166,Clean up spilled food or drink or broken dishes and remove empty bottles and trash..,1,5131,Waiters,0.8892682194709778,0.8892682194709778,5131,0.018216431140899658,True
11167,"Perform serving, cleaning, or stocking duties in establishments, such as cafeterias or dining rooms, to facilitate customer service..",1,5131,Waiters,0.8862974643707275,0.8862974643707275,5131,0.015185356140136719,True
11168,"Maintain adequate supplies of items, such as clean linens, silverware, glassware, dishes, or trays..",1,5131,Waiters,0.8948314785957336,0.8948314785957336,5131,0.02709728479385376,True
11169,"Serve ice water, coffee, rolls, or butter to patrons..",1,5131,Waiters,0.8960682153701782,0.8960682153701782,5131,0.01979506015777588,True
1117,Prepare required paperwork pertaining to departmental functions..,1,1411,Hotel Managers,0.8913905024528503,0.8913905024528503,1411,0.05008500814437866,True
11170,Fill beverage or ice dispensers..,1,5131,Waiters,0.8848239183425903,0.8848239183425903,5131,0.011893093585968018,True
11171,Stock cabinets or serving areas with condiments and refill condiment containers..,1,5131,Waiters,0.8897743821144104,0.8897743821144104,5131,0.01391512155532837,True
11172,Locate items requested by customers..,1,5131,Waiters,0.892427384853363,0.892427384853363,5131,0.01539468765258789,True
11173,"Carry food, dishes, trays, or silverware from kitchens or supply departments to serving counters..",1,5131,Waiters,0.8966670632362366,0.8966670632362366,5131,0.020378172397613525,True
11174,Serve food to customers when waiters or waitresses need assistance..,1,5131,Waiters,0.8924840688705444,0.8924840688705444,5131,0.019043803215026855,True
11175,"Clean and polish counters, shelves, walls, furniture, or equipment in food service areas or other areas of restaurants and mop or vacuum floors..",1,5131,Waiters,0.8914288878440857,0.8914288878440857,5131,0.01666504144668579,True
11176,Carry trays from food counters to tables for cafeteria patrons..,1,5131,Waiters,0.8821254968643188,0.8821254968643188,5131,0.017512619495391846,True
11177,Replenish supplies of food or equipment at steam tables or service bars..,1,5131,Waiters,0.8920329213142395,0.8920329213142395,5131,0.030555367469787598,True
11178,Run cash registers..,1,5131,Waiters,0.8758281469345093,0.8758281469345093,5131,0.017967641353607178,True
11179,Wash glasses or other serving equipment at bars..,1,5131,Waiters,0.8895702362060547,0.8895702362060547,5131,0.014228999614715576,True
1118,Interview and hire applicants..,1,1411,Hotel Managers,0.8707908391952515,0.8707908391952515,1411,0.042828500270843506,True
11180,Garnish foods and position them on tables to make them visible and accessible..,1,5131,Waiters,0.902208685874939,0.902208685874939,5131,0.026439905166625977,True
11181,Carry linens to or from laundry areas..,1,5131,Waiters,0.8854835629463196,0.8854835629463196,5131,0.03529238700866699,True
11182,Stock refrigerating units with wines or bottled beer or replace empty beer kegs..,1,5131,Waiters,0.8862302303314209,0.8862302303314209,5131,0.01971268653869629,True
11183,Mix and prepare flavors for mixed drinks..,1,5131,Waiters,0.8912220597267151,0.8912220597267151,5131,0.005824923515319824,True
11184,Slice and pit fruit used to garnish drinks..,1,5131,Waiters,0.8873181343078613,0.8873181343078613,5131,0.01813352108001709,True
11186,"Wash dishes, glassware, flatware, pots, or pans, using dishwashers or by hand..",1,9412,Kitchen Helpers,0.8001527786254883,0.8001527786254883,9412,0.02249222993850708,True
11187,"Place clean dishes, utensils, or cooking equipment in storage areas..",1,9412,Kitchen Helpers,0.8294048309326172,0.8294048309326172,9412,0.04945915937423706,True
11188,"Maintain kitchen work areas, equipment, or utensils in clean and orderly condition..",1,9412,Kitchen Helpers,0.8402395844459534,0.8402395844459534,9412,0.03611177206039429,True
11189,"Stock supplies, such as food or utensils, in serving stations, cupboards, refrigerators, or salad bars..",1,9412,Kitchen Helpers,0.8244796991348267,0.8244796991348267,9412,0.040880680084228516,True
1119,"Purchase supplies, and arrange for outside services, such as deliveries, laundry, maintenance and repair, and trash collection..",1,1411,Hotel Managers,0.8800140023231506,0.8800140023231506,1411,0.04509764909744263,True
11190,Sweep or scrub floors..,1,9412,Kitchen Helpers,0.8163602948188782,0.8163602948188782,9412,0.000714719295501709,True
11191,Clean garbage cans with water or steam..,1,9412,Kitchen Helpers,0.7829415202140808,0.7829415202140808,9412,0.011660993099212646,True
11192,"Sort and remove trash, placing it in designated pickup areas..",1,9412,Kitchen Helpers,0.8125092387199402,0.8125092387199402,9412,0.023231089115142822,True
11193,Clean or prepare various foods for cooking or serving..,1,9412,Kitchen Helpers,0.8573146462440491,0.8573146462440491,9412,0.030623316764831543,True
11194,Set up banquet tables..,1,9412,Kitchen Helpers,0.8038703799247742,0.8038703799247742,9412,0.0291978120803833,True
11195,"Transfer supplies or equipment between storage and work areas, by hand or using hand trucks..",1,9412,Kitchen Helpers,0.8072383999824524,0.8072383999824524,9412,0.01174396276473999,True
11196,Receive and store supplies..,1,9412,Kitchen Helpers,0.8248823881149292,0.8248823881149292,9412,0.02459585666656494,True
11197,Prepare and package individual place settings..,1,9412,Kitchen Helpers,0.8165309429168701,0.8165309429168701,9412,0.034242868423461914,True
11198,Load or unload trucks that deliver or pick up food or supplies..,1,9412,Kitchen Helpers,0.8049672842025757,0.8049672842025757,9412,0.02588886022567749,True
11199,Establish and enforce operating procedures and work standards that will ensure adequate performance and personnel safety..,1,3122,Manufacturing Supervisors,0.8263391256332397,0.8263391256332397,3122,0.0028246641159057617,True
1120,"Arrange telephone answering services, deliver mail and packages, or answer questions regarding locations for eating and entertainment..",1,1411,Hotel Managers,0.8855060338973999,0.8855060338973999,1411,0.027847707271575928,True
11200,"Inspect completed work to ensure conformance to specifications, standards, and contract requirements..",1,3123,Construction Supervisors,0.8405101299285889,0.8405101299285889,3123,0.016530394554138184,True
11201,"Direct activities of workers who perform duties, such as landscaping, cultivating lawns, or pruning trees and shrubs..",1,9214,Garden and Horticultural Labourers,0.823453962802887,0.823453962802887,9214,0.018620848655700684,True
11202,"Schedule work for crews, depending on work priorities, crew or equipment availability, or weather conditions..",1,3122,Manufacturing Supervisors,0.8175064921379089,0.8175064921379089,3122,0.006415605545043945,True
11203,"Plant or maintain vegetation through activities such as mulching, fertilizing, watering, mowing, or pruning..",1,9214,Garden and Horticultural Labourers,0.8490455150604248,0.8490455150604248,9214,0.012160301208496094,True
11204,"Monitor project activities to ensure that instructions are followed, deadlines are met, and schedules are maintained..",1,3123,Construction Supervisors,0.8458213806152344,0.8458213806152344,3123,0.011703252792358398,True
11205,"Train workers in tasks such as transplanting or pruning trees or shrubs, finishing cement, using equipment, or caring for turf..",1,9214,Garden and Horticultural Labourers,0.8283097147941589,0.8283097147941589,9214,0.021920442581176758,True
11206,Provide workers with assistance in performing duties as necessary to meet deadlines..,1,3341,Office Supervisors,0.8290978670120239,0.8290978670120239,3341,0.002329528331756592,True
11207,"Inventory supplies of tools, equipment, or materials to ensure that sufficient supplies are available and items are in usable condition..",1,3122,Manufacturing Supervisors,0.8244227766990662,0.8244227766990662,3122,0.01522374153137207,True
11208,Confer with other supervisors to coordinate work activities with those of other departments or units..,1,3341,Office Supervisors,0.8414782881736755,0.8414782881736755,3341,0.006226241588592529,True
11209,"Perform personnel-related activities, such as hiring workers, evaluating staff performance, or taking disciplinary actions when performance problems occur..",1,3341,Office Supervisors,0.833486795425415,0.833486795425415,3341,0.01889169216156006,True
1121,Perform marketing and public relations activities..,1,1411,Hotel Managers,0.8849988579750061,0.8849988579750061,1411,0.057416558265686035,True
11210,"Direct or perform mixing or application of fertilizers, insecticides, herbicides, or fungicides..",1,9214,Garden and Horticultural Labourers,0.8098971843719482,0.8098971843719482,9214,0.0040915608406066895,True
11211,"Review contracts or work assignments to determine service, machine, or workforce requirements for jobs..",1,3122,Manufacturing Supervisors,0.8253629803657532,0.8253629803657532,3122,0.0025866031646728516,True
11212,"Maintain required records, such as personnel information or project records..",1,3341,Office Supervisors,0.8247681856155396,0.8247681856155396,3341,0.006791353225708008,True
11213,"Prepare or maintain required records, such as work activity or personnel reports..",1,3341,Office Supervisors,0.8416833281517029,0.8416833281517029,3341,0.014463961124420166,True
11214,Order the performance of corrective work when problems occur and recommend procedural changes to avoid such problems..,1,3122,Manufacturing Supervisors,0.8133688569068909,0.8133688569068909,3122,0.0006381869316101074,True
11215,Identify diseases or pests affecting landscaping and order appropriate treatments..,1,9214,Garden and Horticultural Labourers,0.8113519549369812,0.8113519549369812,9214,0.005870938301086426,True
11216,Investigate work-related complaints to verify problems and to determine responses..,1,3341,Office Supervisors,0.8199963569641113,0.8199963569641113,3341,0.011053204536437988,True
11217,"Direct or assist workers engaged in the maintenance or repair of equipment, such as power tools or motorized equipment..",1,3122,Manufacturing Supervisors,0.8253887891769409,0.8253887891769409,3122,0.006824672222137451,True
11218,"Install or maintain landscaped areas, performing tasks such as removing snow, pouring cement curbs, or repairing sidewalks..",1,9214,Garden and Horticultural Labourers,0.8183313012123108,0.8183313012123108,9214,0.014146089553833008,True
11219,"Perform administrative duties, such as authorizing leaves or processing time sheets..",1,3341,Office Supervisors,0.8285828232765198,0.8285828232765198,3341,0.010943830013275146,True
1122,Organize and coordinate the work of staff and convention personnel for meetings to be held at a particular facility..,1,1411,Hotel Managers,0.8912190198898315,0.8912190198898315,1411,0.058270037174224854,True
11220,Recommend changes in working conditions or equipment used to increase crew efficiency..,1,3122,Manufacturing Supervisors,0.8204993009567261,0.8204993009567261,3122,0.015417933464050293,True
11221,Confer with managers or landscape architects to develop plans or schedules for landscaping maintenance or improvement..,1,2162,Landscape Architects,0.7991465926170349,0.7991465926170349,2162,0.009030640125274658,True
11222,"Negotiate with customers regarding fees for landscaping, lawn service, or groundskeeping work..",1,9214,Garden and Horticultural Labourers,0.7879678010940552,0.7879678010940552,9214,0.01707136631011963,True
11223,"Answer inquiries from current or prospective customers regarding methods, materials, or price ranges..",1,3122,Manufacturing Supervisors,0.8021306395530701,0.8021306395530701,3122,0.003615081310272217,True
11224,"Prepare service estimates based on labor, material, and machine costs and maintain budgets for individual projects..",1,3122,Manufacturing Supervisors,0.8218557238578796,0.8218557238578796,3122,0.013701915740966797,True
11225,"Tour grounds, such as parks, botanical gardens, cemeteries, or golf courses, to inspect conditions of plants and soil..",1,9214,Garden and Horticultural Labourers,0.8144635558128357,0.8144635558128357,9214,0.014515280723571777,True
11226,"Design or supervise the installation of sprinkler systems, calculating water pressure, or valve and pipe coverage needs..",1,3123,Construction Supervisors,0.8087908625602722,0.8087908625602722,3123,0.008269906044006348,True
11227,"Fill sprayer tanks with water and chemicals, according to formulas..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8588928580284119,0.8588928580284119,7544,0.05931293964385986,True
11228,"Mix pesticides, herbicides, or fungicides for application to trees, shrubs, lawns, or botanical crops..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8527113199234009,0.8527113199234009,7544,0.03126680850982666,True
11229,"Cover areas to specified depths with pesticides, applying knowledge of weather conditions, droplet sizes, elevation-to-distance ratios, and obstructions..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8596977591514587,0.8596977591514587,7544,0.05107927322387695,True
1123,"Receive and process advance registration payments, mail letters of confirmation, or return checks when registrations cannot be accepted..",1,1411,Hotel Managers,0.873954713344574,0.873954713344574,1411,0.028594613075256348,True
11230,"Lift, push, and swing nozzles, hoses, and tubes to direct spray over designated areas..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8560420870780945,0.8560420870780945,7544,0.0539364218711853,True
11231,"Start motors and engage machinery, such as sprayer agitators or pumps or portable spray equipment..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8546206951141357,0.8546206951141357,7544,0.051463782787323,True
11232,"Connect hoses and nozzles selected according to terrain, distribution pattern requirements, types of infestations, and velocities..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8483551144599915,0.8483551144599915,7544,0.04151511192321777,True
11233,"Clean or service machinery to ensure operating efficiency, using water, gasoline, lubricants, or hand tools..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8739321231842041,0.8739321231842041,7544,0.045805513858795166,True
11234,"Provide driving instructions to truck drivers to ensure complete coverage of designated areas, using hand and horn signals..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8411903977394104,0.8411903977394104,7544,0.035167396068573,True
11235,"Plant grass with seed spreaders, and operate straw blowers to cover seeded areas with mixtures of asphalt and straw..",1,7544,Fumigators and Other Pest and Weed Controllers,0.8294454216957092,0.8294454216957092,7544,0.009759008884429932,True
11237,"Answer customers' questions about products, prices, availability, or credit terms..",1,3322,Commercial Sales Representatives,0.8733039498329163,0.8733039498329163,3322,0.0009911060333251953,True
11238,"Quote prices, credit terms, or other bid specifications..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8767522573471069,0.8767522573471069,2433,0.013593971729278564,True
11239,"Emphasize product features, based on analyses of customers' needs and on technical knowledge of product capabilities and limitations..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8686675429344177,0.8686675429344177,2433,0.024152636528015137,True
1124,"Meet with clients to schedule and plan details of conventions, banquets, receptions and other functions..",1,1411,Hotel Managers,0.8955990076065063,0.8955990076065063,1411,0.05130207538604736,True
11240,Negotiate prices or terms of sales or service agreements..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8836132287979126,0.8836132287979126,2433,0.011478304862976074,True
11241,"Maintain customer records, using automated systems..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.883073091506958,0.883073091506958,2433,0.010033607482910156,True
11245,"Collaborate with colleagues to exchange information, such as selling strategies or marketing information..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8732680678367615,0.8732680678367615,2433,0.01323235034942627,True
11246,Prepare sales presentations or proposals to explain product specifications or applications..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8912978768348694,0.8912978768348694,2433,0.019720137119293213,True
11248,Provide customers with ongoing technical support..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8833122849464417,0.8833122849464417,2433,0.011146366596221924,True
11249,"Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products..",1,3322,Commercial Sales Representatives,0.883307695388794,0.883307695388794,3322,0.0010151863098144531,True
1125,"Provide assistance to staff members by inspecting rooms, setting tables, or doing laundry..",1,1411,Hotel Managers,0.8807405829429626,0.8807405829429626,1411,0.04056662321090698,True
11251,Visit establishments to evaluate needs or to promote product or service sales..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8834415078163147,0.8834415078163147,2433,0.008455336093902588,True
11252,"Complete expense reports, sales reports, or other paperwork..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8823049664497375,0.8823049664497375,2433,0.015906691551208496,True
11256,Provide feedback to product design teams so that products can be tailored to clients' needs..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8807669281959534,0.8807669281959534,2433,0.02250683307647705,True
11257,Arrange for installation and testing of products or machinery..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8723562359809875,0.8723562359809875,2433,0.012093842029571533,True
1126,Book tickets for guests for local tours and attractions..,1,1411,Hotel Managers,0.8638514876365662,0.8638514876365662,1411,0.0301399827003479,True
11261,"Compute customer's installation or production costs and estimate savings from new services, products, or equipment..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8811820149421692,0.8811820149421692,2433,0.017928123474121094,True
11262,Consult with engineers regarding technical problems with products..,1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8751153945922852,0.8751153945922852,2433,0.02703559398651123,True
11265,"Stock or distribute resources, such as samples or promotional or educational materials..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8587314486503601,0.8587314486503601,2433,0.013387680053710938,True
11267,"Visit establishments, such as pharmacies, to determine product sales..",1,2433,Technical and Medical Sales Professionals (excluding ICT),0.8715600967407227,0.8715600967407227,2433,0.017270147800445557,True
1127,Establish and maintain relationships with other agencies and organizations in community to meet community needs and to ensure that services are not duplicated..,1,1344,Social Welfare Managers,0.8734622597694397,0.8734622597694397,1344,0.04825007915496826,True
11270,"Prepare documents and correspondence, such as damage claims, credit and billing inquiries, invoices, and service complaints..",1,4110,General Office Clerks,0.8600355386734009,0.8600355386734009,4110,0.029417097568511963,True
11271,Compile data from records to prepare periodic reports..,1,4110,General Office Clerks,0.8601447343826294,0.8601447343826294,4110,0.03399842977523804,True
11272,Present clear and concise explanations of governing rules and regulations..,1,4110,General Office Clerks,0.8464679718017578,0.8464679718017578,4110,0.026710867881774902,True
11273,Read incoming correspondence to ascertain nature of writers' concerns and to determine disposition of correspondence..,1,4110,General Office Clerks,0.8267030715942383,0.8267030715942383,4110,0.014971911907196045,True
11274,Type acknowledgment letters to persons sending correspondence..,1,4110,General Office Clerks,0.8210808634757996,0.8210808634757996,4110,0.01848924160003662,True
11275,"Review correspondence for format and typographical accuracy, assemble the information into a prescribed form with the correct number of copies, and submit it to an authorized official for signature..",1,4110,General Office Clerks,0.8333185911178589,0.8333185911178589,4110,0.03127706050872803,True
11276,Maintain files and control records to show correspondence activities..,1,4110,General Office Clerks,0.8553754091262817,0.8553754091262817,4110,0.020273983478546143,True
11277,"Gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary..",1,4110,General Office Clerks,0.8544918894767761,0.8544918894767761,4110,0.03119051456451416,True
11278,Complete form letters in response to requests or problems identified by correspondence..,1,4110,General Office Clerks,0.8322495222091675,0.8322495222091675,4110,0.023656845092773438,True
11279,Route correspondence to other departments for reply..,1,4110,General Office Clerks,0.824624240398407,0.824624240398407,4110,0.011971056461334229,True
1128,"Prepare and maintain records and reports, such as budgets, personnel records, or training manuals..",1,1344,Social Welfare Managers,0.8856077194213867,0.8856077194213867,1344,0.030606627464294434,True
11280,"Compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service..",1,4110,General Office Clerks,0.8321601152420044,0.8321601152420044,4110,0.01954042911529541,True
11281,Ensure that money collected is properly recorded and secured..,1,4110,General Office Clerks,0.861865758895874,0.861865758895874,4110,0.028124213218688965,True
11283,"Compute costs of records furnished to requesters, and write letters to obtain payment..",1,4110,General Office Clerks,0.8514371514320374,0.8514371514320374,4110,0.030036509037017822,True
11285,Prepare records for shipment by certified mail..,1,4412,Mail Carriers and Sorting Clerks,0.8392588496208191,0.8392588496208191,4412,0.0024073123931884766,True
11287,Confer with company personnel regarding feasibility of complying with writers' requests..,1,4110,General Office Clerks,0.8396095037460327,0.8396095037460327,4110,0.018985390663146973,True
11289,Process orders for goods requested in correspondence..,1,4110,General Office Clerks,0.8406862020492554,0.8406862020492554,4110,0.01146554946899414,True
